com_id,com_nam,lin_ima,com_ele_sta,com_ele_dis,rep_typ,rec_dat,cov_sta_dat,cov_end_dat,qua_con,sem_ann_con
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020194096+0","","","APRIL QUARTERLY","2013-04-12","2013-01-01","2013-03-31",,
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_13020113283+0","WI","00","QUARTERLY YEAR END / SEMI-ANN","2013-02-26","2012-07-01","2012-12-31","$215,144.00","$215,144.00"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_12020891711+0","WI","00","OCTOBER QUARTERLY","2012-10-18","2012-07-01","2012-09-30","$104,212.00",
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_12020614150+0","WI","00","JULY QUARTERLY","2012-08-03","2012-01-01","2012-06-30","$157,641.00","$157,641.00"
"C00326801","TAMMY BALDWIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_12020542659+0","WI","00","JULY QUARTERLY","2012-07-12","2012-04-01","2012-06-30","$79,453.00",
"C00574889","TAMMY FOR ILLINOIS","http://docquery.fec.gov/cgi-bin/fecimg/?_201602030200048512+0","IL","00","YEAR-END","2016-01-29","2015-10-01","2015-12-31",,"$20,846.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020125029+0","SC","","QUARTERLY YEAR END / SEMI-ANN","2014-01-31","2013-10-01","2013-12-31","$46,200.00","$46,200.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020204101+0","SC","","APRIL QUARTERLY","2013-04-15","2013-01-01","2013-03-31","$41,087.00",
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13020103619+0","SC","","QUARTERLY YEAR END / SEMI-ANN","2013-01-31","2012-10-01","2012-12-31","$27,300.00","$27,300.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_12020520001+0","SC","","JULY QUARTERLY","2012-07-14","2012-04-01","2012-06-30","$79,660.00","$134,235.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_12020291256+0","SC","","APRIL QUARTERLY","2012-04-14","2012-01-01","2012-03-31","$54,575.00","$54,575.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_12020141421+0","SC","","QUARTERLY YEAR END / SEMI-ANN","2012-01-31","2011-10-01","2011-12-31","$61,500.00","$61,500.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11020054218+0","SC","","QUARTERLY YEAR END / SEMI-ANN","2011-01-31","2010-10-01","2010-12-31","$18,300.00","$18,300.00"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020600920+0","SC","","JULY QUARTERLY / SEMI-ANNUAL","2010-08-06","2010-01-01","2010-06-30","$48,000.00","$48,000.00"
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_15020108848+0","TX","","QUARTERLY YEAR END / SEMI-ANN","2015-02-25","2014-07-01","2014-12-31",,"$53,000.00"
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14021040252+0","","","OCTOBER QUARTERLY","2014-10-15","2014-07-01","2014-09-30","$53,000.00",
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020570001+0","","","JULY QUARTERLY","2014-07-15","2014-04-01","2014-06-30","$130,634.00","$335,734.00"
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020332008+0","","","APRIL QUARTERLY","2014-04-15","2014-01-01","2014-03-31","$180,150.00",
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14020114620+0","TX","00","QUARTERLY YEAR END / SEMI-ANN","2014-01-31","2013-06-01","2013-12-31","$898,440.00","$898,440.00"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12970345609+0","MA","07","QUARTERLY SEMI-ANNUAL (YE)","2012-01-31","2011-10-01","2011-12-31",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11971633187+0","MA","07","OCTOBER QUARTERLY","2011-10-16","2011-07-01","2011-09-30",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931922344+0","MA","07","QUARTERLY SEMI-ANNUAL (MY)","2011-07-15","2011-04-01","2011-06-30",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930703016+0","MA","07","APRIL QUARTERLY","2011-04-15","2011-01-01","2011-03-31",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10932007255+0","MA","07","POST-GENERAL","2010-12-02","2010-10-14","2010-11-22",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991427966+0","MA","07","OCTOBER QUARTERLY","2010-10-17","2010-07-01","2010-09-30",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931008698+0","MA","07","QUARTERLY SEMI-ANNUAL (MY)","2010-07-15","2010-04-01","2010-06-30",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990580643+0","MA","07","APRIL QUARTERLY","2010-04-15","2010-01-01","2010-03-31",,
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930302696+0","MA","07","QUARTERLY YEAR END / SEMI-ANN","2010-01-31","2009-10-01","2009-12-31","$18,000.00","$18,000.00"
"C00550921","THOMAS TARANTELLA CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960860301+0","","","APRIL QUARTERLY","2014-04-21","2014-01-01","2014-03-31",,
"C00286187","THORNBERRY FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15970349116+0","","","","2015-04-15","2015-01-01","2015-03-31","$33,150.00",
"C00286187","THORNBERRY FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14941799483+0","TX","13","JULY QUARTERLY / SEMI-ANNUAL","2014-07-15","2014-04-01","2014-06-30","$32,700.00","$73,100.00"
"C00286187","THORNBERRY FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960720293+0","TX","13","APRIL QUARTERLY","2014-04-15","2014-02-13","2014-03-31","$40,400.00","$40,400.00"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_15020107681+0","CO","00","QUARTERLY YEAR END / SEMI-ANN","2015-02-20","2014-11-25","2014-12-31",,"$485,754.00"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14021424015+0","CO","00","POST-GENERAL","2014-12-03","2014-10-16","2014-11-24","$62,067.00",
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14021104137+0","CO","00","PRE-GENERAL","2014-10-20","2014-10-01","2014-10-15","$37,408.00",
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020990001+0","CO","00","OCTOBER QUARTERLY","2014-10-15","2014-07-01","2014-09-30","$353,837.00",
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020553186+0","CO","00","JULY QUARTERLY / SEMI-ANNUAL","2014-07-14","2014-06-05","2014-06-30","$31,218.00","$211,649.00"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020420001+0","CO","00","PRE-PRIMARY","2014-06-12","2014-04-01","2014-06-04","$86,455.00",
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020293886+0","CO","00","APRIL QUARTERLY","2014-04-15","2014-01-01","2014-03-31","$37,975.00",
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_14020103201+0","CO","00","QUARTERLY YEAR END / SEMI-ANN","2014-01-28","2013-10-01","2013-12-31",,"$38,400.00"
"C00331439","UDALL FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_13020510114+0","CO","00","OCTOBER QUARTERLY","2013-10-15","2013-07-01","2013-09-30","$44,900.00",
"C00329896","UDALL FOR US ALL","http://docquery.fec.gov/cgi-bin/fecimg/?_14020513501+0","NM","00","JULY QUARTERLY / SEMI-ANNUAL","2014-07-15","2014-05-15","2014-06-30",,"$17,413.00"
"C00366096","VAN HOLLEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992443433+0","MD","08","JULY QUARTERLY / SEMI-ANNUAL","2009-07-15","2009-04-01","2009-06-30","$20,425.00","$20,425.00"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_201602030200044169+0","RI","00","YEAR-END","2016-01-29","2015-10-01","2015-12-31","$17,850.00","$18,850.00"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020281306+0","RI","","JULY QUARTERLY / SEMI-ANNUAL","2011-07-15","2011-04-01","2011-06-30","$24,500.00","$113,150.00"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020213707+0","RI","","APRIL QUARTERLY","2011-05-17","2011-01-01","2011-03-31","$48,150.00",
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020173298+0","RI","","APRIL QUARTERLY","2011-04-14","2011-01-01","2011-03-31","$47,150.00",
"C00592824","WOLFE FOR PRESIDENT","http://docquery.fec.gov/cgi-bin/fecimg/?_201512019004122615+0","","","DECEMBER MONTHLY","2015-12-01","2015-11-26","2015-11-30",,
"C00489195","YINKA ABOSEDE ADESHINA","http://docquery.fec.gov/cgi-bin/fecimg/?_14031192326+0","","","APRIL QUARTERLY","2014-03-06","","2014-03-31",,"$45,540.00"
